<cur_step>,<num_susceptible>,<num_infected>,<num_recovered>
217,8,2,0
218,8,2,0
219,8,2,0
220,8,2,0
221,8,2,0
222,8,2,0
223,8,2,0
224,8,2,0
225,8,2,0
226,8,2,0
227,8,2,0
228,8,2,0
229,8,2,0
230,8,2,0
231,8,2,0
232,8,2,0
233,8,2,0
234,8,2,0
235,8,2,0
236,8,2,0
237,8,2,0
238,8,2,0
239,8,2,0
240,8,2,0
241,8,2,0
242,8,2,0
243,8,2,0
244,8,2,0
245,8,2,0
246,8,2,0
247,8,2,0
248,8,2,0
249,8,2,0
250,8,2,0
251,8,2,0
252,8,2,0
253,8,2,0
254,8,2,0
255,8,2,0
256,8,2,0
257,8,2,0
258,8,2,0
259,8,2,0
260,8,2,0
261,8,2,0
262,8,2,0
263,8,2,0
264,8,2,0
265,8,2,0
266,8,2,0
267,8,2,0
268,8,2,0
269,8,2,0
270,8,2,0
271,8,2,0
272,8,2,0
273,8,2,0
274,8,2,0
275,8,2,0
276,8,2,0
277,8,2,0
278,7,3,0
279,7,3,0
280,7,3,0
281,7,3,0
282,7,3,0
283,7,3,0
284,7,3,0
285,7,3,0
286,7,3,0
287,7,3,0
288,7,3,0
289,7,3,0
290,7,3,0
291,7,3,0
292,7,3,0
293,7,3,0
294,7,3,0
295,7,3,0
296,7,3,0
297,7,3,0
298,7,3,0
299,7,3,0
300,7,3,0
301,7,3,0
302,7,3,0
303,7,3,0
304,7,3,0
305,7,3,0
306,7,3,0
307,7,3,0
308,7,3,0
309,7,3,0
310,7,3,0
311,7,3,0
312,7,3,0
313,7,3,0
314,7,3,0
315,7,3,0
316,7,3,0
317,7,3,0
318,7,3,0
319,7,3,0
320,7,3,0
321,7,3,0
322,7,3,0
323,7,3,0
324,7,3,0
325,7,3,0
326,7,3,0
327,7,3,0
328,7,3,0
329,7,3,0
330,7,3,0
331,7,3,0
332,7,3,0
333,7,3,0
334,7,3,0
335,7,3,0
336,7,3,0
337,7,3,0
338,7,3,0
339,7,3,0
340,7,3,0
341,7,3,0
342,7,3,0
343,7,3,0
344,7,3,0
345,7,3,0
346,7,3,0
347,7,3,0
348,7,3,0
349,7,3,0
350,7,3,0
351,7,3,0
352,7,3,0
353,7,3,0
354,7,3,0
355,7,3,0
356,7,3,0
357,7,3,0
358,7,3,0
359,6,4,0
360,6,4,0
361,6,4,0
362,6,4,0
363,6,4,0
364,6,4,0
365,6,4,0
366,6,4,0
367,6,4,0
368,6,4,0
369,6,4,0
370,6,4,0
371,6,4,0
372,6,4,0
373,6,4,0
374,5,5,0
375,5,5,0
376,5,5,0
377,5,5,0
378,5,5,0
379,5,5,0
380,5,5,0
381,5,5,0
382,5,5,0
383,5,5,0
384,5,5,0
385,5,5,0
386,5,5,0
387,5,5,0
388,5,5,0
389,5,5,0
390,5,5,0
391,5,5,0
392,5,5,0
393,5,5,0
394,5,5,0
395,5,5,0
396,5,5,0
397,5,5,0
398,5,5,0
399,5,5,0
400,5,5,0
401,5,5,0
402,5,5,0
403,5,5,0
404,5,5,0
405,5,5,0
406,5,5,0
407,5,5,0
408,5,5,0
409,5,5,0
410,5,5,0
411,5,5,0
412,5,5,0
413,5,5,0
414,5,5,0
415,5,5,0
416,5,5,0
417,5,5,0
418,5,5,0
419,5,5,0
<cur_step>,<num_susceptible>,<num_infected>,<num_recovered>
1,9,1,0
2,9,1,0
3,9,1,0
4,9,1,0
5,9,1,0
6,9,1,0
7,9,1,0
8,9,1,0
9,9,1,0
10,9,1,0
11,9,1,0
12,9,1,0
13,9,1,0
14,9,1,0
15,9,1,0
16,9,1,0
17,9,1,0
18,9,1,0
19,9,1,0
20,9,1,0
21,9,1,0
22,9,1,0
23,9,1,0
24,9,1,0
25,9,1,0
26,9,1,0
27,9,1,0
28,9,1,0
29,9,1,0
30,9,1,0
31,9,1,0
32,9,1,0
33,9,1,0
34,9,1,0
35,9,1,0
36,9,1,0
37,9,1,0
38,9,1,0
39,9,1,0
40,9,1,0
41,9,1,0
42,9,1,0
43,9,1,0
44,9,1,0
45,9,1,0
46,9,1,0
47,9,1,0
48,9,1,0
49,9,1,0
50,9,1,0
51,9,1,0
52,8,2,0
53,8,2,0
54,8,2,0
55,8,2,0
56,8,2,0
57,8,2,0
58,8,2,0
59,8,2,0
60,8,2,0
61,8,2,0
62,8,2,0
63,8,2,0
64,8,2,0
65,8,2,0
66,8,2,0
67,8,2,0
68,8,2,0
69,8,2,0
70,8,2,0
71,8,2,0
72,8,2,0
73,8,2,0
74,8,2,0
75,8,2,0
76,8,2,0
77,8,2,0
78,8,2,0
79,8,2,0
80,8,2,0
81,8,2,0
82,8,2,0
83,8,2,0
84,8,2,0
85,8,2,0
86,8,2,0
87,8,2,0
88,8,2,0
89,8,2,0
90,8,2,0
91,8,2,0
92,8,2,0
93,8,2,0
94,8,2,0
95,8,2,0
96,8,2,0
97,8,2,0
98,8,2,0
99,8,2,0
100,8,2,0
101,8,2,0
102,8,2,0
103,8,2,0
104,8,2,0
105,8,2,0
106,8,2,0
107,8,2,0
108,8,2,0
109,8,2,0
110,8,2,0
111,8,2,0
112,8,2,0
113,8,2,0
114,8,2,0
115,8,2,0
116,8,2,0
117,8,2,0
118,8,2,0
119,8,2,0
120,8,2,0
121,8,2,0
122,8,2,0
123,8,2,0
124,8,2,0
125,8,2,0
126,8,2,0
127,8,2,0
128,8,2,0
129,8,2,0
130,8,2,0
131,8,2,0
132,8,2,0
133,8,2,0
134,8,2,0
135,8,2,0
136,8,2,0
137,8,2,0
138,8,2,0
139,8,2,0
140,8,2,0
141,8,2,0
142,8,2,0
143,8,2,0
144,8,2,0
145,8,2,0
146,8,2,0
147,8,2,0
148,8,2,0
149,8,2,0
150,8,2,0
151,8,2,0
152,8,2,0
153,8,2,0
154,8,2,0
155,8,2,0
156,8,2,0
157,8,2,0
158,8,2,0
159,8,2,0
160,8,2,0
161,8,2,0
162,8,2,0
163,8,2,0
164,8,2,0
165,8,2,0
166,8,2,0
167,8,2,0
168,8,2,0
169,8,2,0
170,8,2,0
171,8,2,0
172,8,2,0
173,8,2,0
174,8,2,0
175,8,2,0
176,8,2,0
177,8,2,0
178,8,2,0
179,8,2,0
180,8,2,0
181,8,2,0
182,8,2,0
183,8,2,0
184,8,2,0
185,8,2,0
186,8,2,0
187,8,2,0
188,8,2,0
189,8,2,0
190,8,2,0
191,8,2,0
192,8,2,0
193,8,2,0
194,8,2,0
195,8,2,0
196,8,2,0
197,8,2,0
198,8,2,0
199,8,2,0
200,8,2,0
201,8,2,0
202,8,2,0
203,8,2,0
204,8,2,0
205,8,2,0
206,8,2,0
207,8,2,0
208,8,2,0
209,8,2,0
210,8,2,0
211,8,2,0
212,8,2,0
213,8,2,0
214,8,2,0
215,8,2,0
216,8,2,0
217,8,2,0
218,8,2,0
219,8,2,0
220,8,2,0
221,8,2,0
222,8,2,0
223,8,2,0
224,8,2,0
225,8,2,0
226,8,2,0
227,8,2,0
228,8,2,0
229,8,2,0
230,8,2,0
231,8,2,0
232,8,2,0
233,8,2,0
234,8,2,0
235,8,2,0
236,8,2,0
237,8,2,0
238,8,2,0
239,8,2,0
240,8,2,0
241,8,2,0
242,8,2,0
243,8,2,0
244,8,2,0
245,8,2,0
246,8,2,0
247,8,2,0
248,8,2,0
249,8,2,0
250,8,2,0
251,8,2,0
252,8,2,0
253,8,2,0
254,8,2,0
255,8,2,0
256,8,2,0
257,8,2,0
258,8,2,0
259,8,2,0
260,8,2,0
261,8,2,0
262,8,2,0
263,8,2,0
264,8,2,0
265,8,2,0
266,8,2,0
267,8,2,0
268,8,2,0
269,8,2,0
270,8,2,0
271,8,2,0
272,8,2,0
273,8,2,0
274,8,2,0
275,8,2,0
276,8,2,0
277,8,2,0
278,7,3,0
279,7,3,0
280,7,3,0
281,7,3,0
282,7,3,0
283,7,3,0
284,7,3,0
285,7,3,0
286,7,3,0
287,7,3,0
288,7,3,0
289,7,3,0
290,7,3,0
291,7,3,0
292,7,3,0
293,7,3,0
294,7,3,0
295,7,3,0
296,7,3,0
297,7,3,0
298,7,3,0
299,7,3,0
300,7,3,0
301,7,3,0
302,7,3,0
303,7,3,0
304,7,3,0
305,7,3,0
306,7,3,0
307,7,3,0
308,7,3,0
309,7,3,0
310,7,3,0
311,7,3,0
312,7,3,0
313,7,3,0
314,7,3,0
315,7,3,0
316,7,3,0
317,7,3,0
318,7,3,0
319,7,3,0
320,7,3,0
321,7,3,0
322,7,3,0
323,7,3,0
324,7,3,0
325,7,3,0
326,7,3,0
327,7,3,0
328,7,3,0
329,7,3,0
330,7,3,0
331,7,3,0
332,7,3,0
333,7,3,0
334,7,3,0
335,7,3,0
336,7,3,0
337,7,3,0
338,7,3,0
339,7,3,0
340,7,3,0
341,7,3,0
342,7,3,0
343,7,3,0
344,7,3,0
345,7,3,0
346,7,3,0
347,7,3,0
348,7,3,0
349,7,3,0
350,7,3,0
351,7,3,0
352,7,3,0
353,7,3,0
354,7,3,0
355,7,3,0
356,7,3,0
357,7,3,0
358,7,3,0
359,6,4,0
360,6,4,0
361,6,4,0
362,6,4,0
363,6,4,0
364,6,4,0
365,6,4,0
366,6,4,0
367,6,4,0
368,6,4,0
369,6,4,0
370,6,4,0
371,6,4,0
372,6,4,0
373,6,4,0
374,5,5,0
375,5,5,0
376,5,5,0
377,5,5,0
378,5,5,0
379,5,5,0
380,5,5,0
381,5,5,0
382,5,5,0
383,5,5,0
384,5,5,0
385,5,5,0
386,5,5,0
387,5,5,0
388,5,5,0
389,5,5,0
390,5,5,0
391,5,5,0
392,5,5,0
393,5,5,0
394,5,5,0
395,5,5,0
396,5,5,0
397,5,5,0
398,5,5,0
399,5,5,0
400,5,5,0
401,5,5,0
402,5,5,0
403,5,5,0
404,5,5,0
405,5,5,0
406,5,5,0
407,5,5,0
408,5,5,0
409,5,5,0
410,5,5,0
411,5,5,0
412,5,5,0
413,5,5,0
414,5,5,0
415,5,5,0
416,5,5,0
417,5,5,0
418,5,5,0
419,5,5,0
420,5,5,0
421,5,5,0
422,5,5,0
423,5,5,0
424,5,5,0
425,5,5,0
426,5,5,0
427,5,5,0
428,5,5,0
429,5,5,0
430,5,5,0
431,5,5,0
432,5,5,0
433,5,5,0
434,5,5,0
435,5,5,0
436,5,5,0
437,5,5,0
438,5,5,0
439,5,5,0
440,5,5,0
441,5,5,0
442,5,5,0
443,5,5,0
444,5,5,0
445,5,5,0
446,5,5,0
447,5,5,0
448,5,5,0
449,5,5,0
450,5,5,0
451,5,5,0
452,5,5,0
453,5,5,0
454,5,5,0
455,5,5,0
456,5,5,0
457,5,5,0
458,5,5,0
459,5,5,0
460,5,5,0
461,5,5,0
462,5,5,0
463,5,5,0
464,5,5,0
465,5,5,0
466,5,5,0
467,5,5,0
468,5,5,0
469,5,5,0
470,5,5,0
471,5,5,0
472,5,5,0
473,5,5,0
474,5,5,0
475,5,5,0
476,5,5,0
477,5,5,0
478,5,5,0
479,5,5,0
480,5,5,0
481,5,5,0
482,5,5,0
483,5,5,0
484,5,5,0
485,5,5,0
486,5,5,0
487,5,5,0
488,5,5,0
489,5,5,0
490,5,5,0
491,5,5,0
492,5,5,0
493,5,5,0
494,5,5,0
495,5,5,0
496,5,5,0
497,5,5,0
498,5,5,0
499,5,5,0
500,5,5,0
501,5,5,0
502,5,5,0
503,5,5,0
504,5,5,0
505,5,5,0
506,5,5,0
507,5,5,0
508,5,5,0
509,5,5,0
510,5,5,0
511,5,5,0
512,5,5,0
513,5,5,0
514,5,5,0
515,5,5,0
516,5,5,0
517,5,5,0
518,5,5,0
519,5,5,0
520,5,5,0
521,5,5,0
522,5,5,0
523,5,5,0
524,5,5,0
525,5,5,0
526,5,5,0
527,5,5,0
528,5,5,0
529,5,5,0
530,5,5,0
531,5,5,0
532,5,5,0
533,5,5,0
534,5,5,0
535,5,5,0
536,5,5,0
537,5,5,0
538,5,5,0
539,5,5,0
540,5,5,0
541,5,5,0
542,5,5,0
543,5,5,0
544,5,5,0
545,5,5,0
546,5,5,0
547,5,5,0
548,5,5,0
549,5,5,0
550,5,5,0
551,5,5,0
552,5,5,0
553,5,5,0
554,5,5,0
555,5,5,0
556,5,5,0
557,5,5,0
558,5,5,0
559,5,5,0
560,5,5,0
561,5,5,0
562,5,5,0
563,5,5,0
564,5,5,0
565,5,5,0
566,5,5,0
567,5,5,0
568,5,5,0
569,5,5,0
570,5,5,0
571,5,5,0
572,5,5,0
573,5,5,0
574,5,5,0
575,5,5,0
576,5,5,0
577,5,5,0
578,5,5,0
579,5,5,0
580,5,5,0
581,5,5,0
582,5,5,0
583,5,5,0
584,5,5,0
585,5,5,0
586,5,5,0
587,5,5,0
588,5,5,0
589,5,5,0
590,5,5,0
591,5,5,0
592,5,5,0
593,5,5,0
594,5,5,0
595,5,5,0
596,5,5,0
597,5,5,0
598,5,5,0
599,5,5,0
600,5,5,0
601,5,5,0
602,5,5,0
603,5,5,0
604,5,5,0
605,5,5,0
606,5,5,0
607,5,5,0
608,5,5,0
609,5,5,0
610,5,5,0
611,5,5,0
612,5,5,0
613,5,5,0
614,5,5,0
615,5,5,0
616,5,5,0
617,5,5,0
618,5,5,0
619,5,5,0
620,5,5,0
621,5,5,0
622,5,5,0
623,5,5,0
624,5,5,0
625,5,5,0
626,5,5,0
627,5,5,0
628,5,5,0
629,5,5,0
630,5,5,0
631,5,5,0
632,5,5,0
633,5,5,0
634,5,5,0
635,5,5,0
636,5,5,0
637,5,5,0
638,5,5,0
639,5,5,0
640,5,5,0
641,5,5,0
642,5,5,0
643,5,5,0
644,5,5,0
645,5,5,0
646,5,5,0
647,5,5,0
648,5,5,0
649,5,5,0
650,5,5,0
651,5,5,0
652,5,5,0
653,5,5,0
654,5,5,0
655,5,5,0
656,5,5,0
657,5,5,0
658,5,5,0
659,5,5,0
660,5,5,0
661,5,5,0
662,5,5,0
663,5,5,0
664,5,5,0
665,5,5,0
666,5,5,0
667,5,5,0
668,5,5,0
669,5,5,0
670,5,5,0
671,5,5,0
672,5,5,0
673,5,5,0
674,5,5,0
675,5,5,0
676,5,5,0
677,5,5,0
678,5,5,0
679,5,5,0
680,5,5,0
681,5,5,0
682,5,5,0
683,5,5,0
684,5,5,0
685,5,5,0
686,5,5,0
687,5,5,0
688,5,5,0
689,5,5,0
690,5,5,0
691,5,5,0
692,5,5,0
693,5,5,0
694,5,5,0
695,5,5,0
696,5,5,0
697,5,5,0
698,5,5,0
699,5,5,0
700,5,5,0
701,5,5,0
702,5,5,0
703,5,5,0
704,5,5,0
705,5,5,0
706,5,5,0
707,5,5,0
708,5,5,0
709,5,5,0
710,5,5,0
711,5,5,0
712,5,5,0
713,5,5,0
714,5,5,0
715,5,5,0
716,5,5,0
717,5,5,0
718,5,5,0
719,5,5,0
720,5,5,0
721,5,5,0
722,5,5,0
723,5,5,0
724,5,5,0
725,5,5,0
726,5,5,0
727,5,5,0
728,5,5,0
729,5,5,0
730,5,5,0
731,5,5,0
732,5,5,0
733,5,5,0
734,5,5,0
735,5,5,0
736,5,5,0
737,5,5,0
738,5,5,0
739,5,5,0
740,5,5,0
741,5,5,0
742,5,5,0
743,5,5,0
744,5,5,0
745,5,5,0
746,5,5,0
747,5,5,0
748,5,5,0
749,5,5,0
750,5,5,0
751,5,5,0
752,5,5,0
753,5,5,0
754,5,5,0
755,5,5,0
756,5,5,0
757,5,5,0
758,5,5,0
759,5,5,0
760,5,5,0
761,5,5,0
762,5,5,0
763,5,5,0
764,5,5,0
765,5,5,0
766,5,5,0
767,5,5,0
768,5,5,0
769,5,5,0
770,5,5,0
771,5,5,0
772,5,5,0
773,5,5,0
774,5,5,0
775,5,5,0
776,5,5,0
777,5,5,0
778,5,5,0
779,5,5,0
780,5,5,0
781,5,5,0
782,5,5,0
783,5,5,0
784,5,5,0
785,5,5,0
786,5,5,0
787,5,5,0
788,5,5,0
789,5,5,0
790,5,5,0
791,5,5,0
792,5,5,0
793,5,5,0
794,5,5,0
795,5,5,0
796,5,5,0
797,5,5,0
798,5,5,0
799,5,5,0
800,5,5,0
801,5,5,0
802,5,5,0
803,5,5,0
804,5,5,0
805,5,5,0
806,5,5,0
807,5,5,0
808,5,5,0
809,5,5,0
810,5,5,0
811,5,5,0
812,5,5,0
813,5,5,0
814,5,5,0
815,5,5,0
816,5,5,0
817,5,5,0
818,5,5,0
819,5,5,0
820,5,5,0
821,5,5,0
822,5,5,0
823,5,5,0
824,5,5,0
825,5,5,0
826,5,5,0
827,5,5,0
828,5,5,0
829,5,5,0
830,5,5,0
831,5,5,0
832,5,5,0
833,5,5,0
834,5,5,0
835,5,5,0
836,5,5,0
837,5,5,0
838,5,5,0
839,5,5,0
840,5,5,0
841,5,5,0
842,5,5,0
843,5,5,0
844,5,5,0
845,5,5,0
846,5,5,0
847,5,5,0
848,5,5,0
849,5,5,0
850,5,5,0
851,5,5,0
852,5,5,0
853,5,5,0
854,5,5,0
855,5,5,0
856,5,5,0
857,5,5,0
858,5,5,0
859,5,5,0
860,5,5,0
861,5,5,0
862,5,5,0
863,5,5,0
864,5,5,0
865,5,5,0
866,5,5,0
867,5,5,0
868,5,5,0
869,5,5,0
870,5,5,0
871,5,5,0
872,5,5,0
873,5,5,0
874,5,5,0
875,5,5,0
876,5,5,0
877,5,5,0
878,5,5,0
879,5,5,0
880,5,5,0
881,5,5,0
882,5,5,0
883,5,5,0
884,5,5,0
885,5,5,0
886,5,5,0
887,5,5,0
888,5,5,0
889,5,5,0
890,5,5,0
891,5,5,0
892,5,5,0
893,5,5,0
894,5,5,0
895,5,5,0
896,5,5,0
897,5,5,0
898,5,5,0
899,5,5,0
900,5,5,0
901,5,5,0
902,5,5,0
903,5,5,0
904,5,5,0
905,5,5,0
906,5,5,0
907,5,5,0
908,5,5,0
909,5,5,0
910,5,5,0
911,5,5,0
912,5,5,0
913,5,5,0
914,5,5,0
915,5,5,0
916,5,5,0
917,5,5,0
918,5,5,0
919,5,5,0
920,5,5,0
921,5,5,0
922,5,5,0
923,5,5,0
924,5,5,0
925,5,5,0
926,5,5,0
927,5,5,0
928,5,5,0
929,5,5,0
930,5,5,0
931,5,5,0
932,5,5,0
933,5,5,0
934,5,5,0
935,5,5,0
936,5,5,0
937,5,5,0
938,5,5,0
939,5,5,0
940,5,5,0
941,5,5,0
942,5,5,0
943,5,5,0
944,5,5,0
945,5,5,0
946,5,5,0
947,5,5,0
948,5,5,0
949,5,5,0
950,5,5,0
951,5,5,0
952,5,5,0
953,5,5,0
954,5,5,0
955,5,5,0
956,5,5,0
957,5,5,0
958,5,5,0
959,5,5,0
960,5,5,0
961,5,5,0
962,5,5,0
963,5,5,0
964,5,5,0
965,5,5,0
966,5,5,0
967,5,5,0
968,5,5,0
969,5,5,0
970,5,5,0
971,5,5,0
972,5,5,0
973,5,5,0
974,5,5,0
975,5,5,0
976,5,5,0
977,5,5,0
978,5,5,0
979,5,5,0
980,5,5,0
981,5,5,0
982,5,5,0
983,5,5,0
984,5,5,0
985,5,5,0
986,5,5,0
987,5,5,0
988,5,5,0
989,5,5,0
990,5,5,0
991,5,5,0
992,5,5,0
993,5,5,0
994,5,5,0
995,5,5,0
996,5,5,0
997,5,5,0
998,5,5,0
999,5,5,0
1000,5,5,0
1001,5,5,0
1002,5,5,0
1003,5,5,0
1004,5,5,0
1005,5,5,0
1006,5,5,0
1007,5,5,0
1008,5,5,0
1009,5,5,0
1010,5,5,0
1011,5,5,0
1012,5,5,0
1013,5,5,0
1014,5,5,0
1015,5,5,0
1016,5,5,0
1017,5,5,0
1018,5,5,0
1019,5,5,0
1020,5,5,0
1021,5,5,0
1022,5,5,0
1023,5,5,0
1024,5,5,0
1025,5,5,0
1026,5,5,0
1027,5,5,0
1028,5,5,0
1029,5,5,0
1030,5,5,0
1031,5,5,0
1032,5,5,0
1033,5,5,0
1034,5,5,0
1035,5,5,0
1036,5,5,0
1037,5,5,0
1038,5,5,0
1039,5,5,0
1040,5,5,0
1041,5,5,0
1042,5,5,0
1043,5,5,0
1044,5,5,0
1045,5,5,0
1046,5,5,0
1047,5,5,0
1048,5,5,0
1049,5,5,0
1050,5,5,0
1051,5,5,0
1052,5,5,0
1053,5,5,0
1054,5,5,0
1055,5,5,0
1056,5,5,0
1057,5,5,0
1058,5,5,0
1059,5,5,0
1060,5,5,0
1061,5,5,0
1062,5,5,0
1063,5,5,0
1064,5,5,0
1065,5,5,0
1066,5,5,0
1067,5,5,0
1068,5,5,0
1069,5,5,0
1070,5,5,0
1071,5,5,0
1072,5,5,0
1073,5,5,0
1074,5,5,0
1075,5,5,0
1076,5,5,0
1077,5,5,0
1078,5,5,0
1079,5,5,0
1080,5,5,0
1081,5,5,0
1082,5,5,0
1083,5,5,0
1084,5,5,0
1085,5,5,0
1086,5,5,0
1087,5,5,0
1088,5,5,0
1089,5,5,0
1090,5,5,0
1091,5,5,0
1092,5,5,0
1093,5,5,0
1094,5,5,0
1095,5,5,0
1096,5,5,0
1097,5,5,0
1098,5,5,0
1099,5,5,0
1100,5,5,0
1101,5,5,0
1102,5,5,0
1103,5,5,0
1104,5,5,0
1105,5,5,0
1106,5,5,0
1107,5,5,0
1108,5,5,0
1109,5,5,0
1110,5,5,0
1111,5,5,0
1112,5,5,0
1113,5,5,0
1114,5,5,0
1115,4,6,0
1116,4,6,0
1117,4,6,0
1118,4,6,0
1119,4,6,0
1120,4,6,0
1121,4,6,0
1122,4,6,0
1123,3,7,0
1124,3,7,0
1125,3,7,0
1126,3,7,0
1127,3,7,0
1128,3,7,0
1129,3,7,0
1130,3,7,0
1131,3,7,0
1132,3,7,0
1133,3,7,0
1134,3,7,0
1135,3,7,0
1136,3,7,0
1137,3,7,0
1138,3,7,0
1139,3,7,0
1140,3,7,0
1141,3,7,0
1142,3,7,0
1143,3,7,0
1144,3,7,0
1145,3,7,0
1146,3,7,0
1147,3,7,0
1148,3,7,0
1149,3,7,0
1150,3,7,0
1151,3,7,0
1152,3,7,0
1153,3,7,0
1154,3,7,0
1155,3,7,0
1156,3,7,0
1157,3,7,0
1158,3,7,0
1159,3,7,0
1160,3,7,0
1161,3,7,0
1162,3,7,0
1163,3,7,0
1164,3,7,0
1165,3,7,0
1166,3,7,0
1167,3,7,0
1168,3,7,0
1169,3,7,0
1170,3,7,0
1171,3,7,0
1172,3,7,0
1173,3,7,0
1174,3,7,0
1175,3,7,0
1176,3,7,0
1177,3,7,0
1178,3,7,0
1179,3,7,0
1180,3,7,0
1181,3,7,0
1182,3,7,0
1183,3,7,0
1184,3,7,0
1185,3,7,0
1186,3,7,0
1187,3,7,0
1188,3,7,0
1189,3,7,0
1190,3,7,0
1191,3,7,0
1192,3,7,0
1193,3,7,0
1194,3,7,0
1195,3,7,0
1196,3,7,0
1197,3,7,0
1198,3,7,0
1199,3,7,0
1200,3,7,0
1201,3,7,0
1202,3,7,0
1203,3,7,0
1204,3,7,0
1205,3,7,0
1206,3,7,0
1207,3,7,0
1208,3,7,0
1209,3,7,0
1210,3,7,0
1211,3,7,0
1212,3,7,0
1213,3,7,0
1214,3,7,0
1215,3,7,0
1216,3,7,0
1217,3,7,0
1218,3,7,0
1219,3,7,0
1220,3,7,0
1221,3,7,0
1222,3,7,0
1223,3,7,0
1224,3,7,0
1225,3,7,0
1226,3,7,0
1227,3,7,0
1228,3,7,0
1229,3,7,0
1230,3,7,0
1231,3,7,0
1232,3,7,0
1233,3,7,0
1234,3,7,0
1235,3,7,0
1236,3,7,0
1237,3,7,0
1238,3,7,0
1239,3,7,0
1240,3,7,0
1241,3,7,0
1242,3,7,0
1243,3,7,0
1244,3,7,0
1245,3,7,0
1246,3,7,0
1247,3,7,0
1248,3,7,0
1249,3,7,0
1250,3,7,0
1251,3,7,0
1252,3,7,0
1253,3,7,0
1254,3,7,0
1255,3,7,0
1256,3,7,0
1257,3,7,0
1258,3,7,0
1259,3,7,0
1260,3,7,0
1261,3,7,0
1262,3,7,0
1263,3,7,0
1264,3,7,0
1265,3,7,0
1266,3,7,0
1267,3,7,0
1268,3,7,0
1269,3,7,0
1270,3,7,0
1271,3,7,0
1272,3,7,0
1273,3,7,0
1274,3,7,0
1275,3,7,0
1276,3,7,0
1277,3,7,0
1278,3,7,0
1279,3,7,0
1280,3,7,0
1281,3,7,0
1282,3,7,0
1283,3,7,0
